"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Höjesjö et al. 2007","Mean_dispersal_distance_(m)","19.4","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","20.5","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","21.6","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","21.8","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","27","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","28.67","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","29.5","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Bridcut & Giller 1993","Mean_dispersal_distance_(m)","31.66","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","34.29","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","38","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","41","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Naesje 2008","Mean_dispersal_distance_(m)","41.25","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Naesje 2008","Mean_dispersal_distance_(m)","44.91","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Höjesjö et al. 2007","Mean_dispersal_distance_(m)","58.8","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Solomon 1976","Mean_dispersal_distance_(m)","78.93","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Teixeira & Cortes 2011","Mean_dispersal_distance_(m)","81.83","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","88","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Burnet 1969","Mean_dispersal_distance_(m)","100.17","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Knouft & Spotila 2002","Mean_dispersal_distance_(m)","100.69","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Burnet 1969","Mean_dispersal_distance_(m)","106.62","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","mark-release-recapture","Knouft & Spotila 2002","Mean_dispersal_distance_(m)","134.48","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","139.75","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","144","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","199","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Zimmer et al. 2010","Mean_dispersal_distance_(m)","206.38","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Clapp et al. 1990","Mean_dispersal_distance_(m)","239","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","253","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Zimmer et al. 2010","Mean_dispersal_distance_(m)","365.66","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Young et al. 2010","Mean_dispersal_distance_(m)","1031.34","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Petty et al. 2012","Mean_dispersal_distance_(m)","1274","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","2983","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Clapp et al. 1990","Mean_dispersal_distance_(m)","3103","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Meyers et al. 1992","Mean_dispersal_distance_(m)","9136.66","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","radio-tracking","Arnekleiv & Rønning 2004","Mean_dispersal_distance_(m)","14921.43","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","1254.55","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","1395.79","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","1622.22","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","2559.12","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","2678.26","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","mark-release-recapture","Fickling & Lee 1985","Mean_dispersal_distance_(m)","2960.69","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Sander lucioperca","Sander lucioperca","Sander lucioperca","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:2382155","radio-tracking","Koed et al. 2000","Mean_dispersal_distance_(m)","64014.59","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Semotilus atromaculatus","Semotilus atromaculatus","Semotilus atromaculatus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2360481","mark-release-recapture","Skalski & Gilliam 2000","Mean_dispersal_distance_(m)","28.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Semotilus atromaculatus","Semotilus atromaculatus","Semotilus atromaculatus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2360481","mark-release-recapture","Walker & Adams 2016","Mean_dispersal_distance_(m)","179.19","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Semotilus atromaculatus","Semotilus atromaculatus","Semotilus atromaculatus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2360481","mark-release-recapture","Walker & Adams 2016","Mean_dispersal_distance_(m)","351","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Semotilus atromaculatus","Semotilus atromaculatus","Semotilus atromaculatus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2360481","mark-release-recapture","Walker & Adams 2016","Mean_dispersal_distance_(m)","716.12","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Semotilus atromaculatus","Semotilus atromaculatus","Semotilus atromaculatus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2360481","mark-release-recapture","Walker & Adams 2016","Mean_dispersal_distance_(m)","1069.26","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Squalius cephalus","Squalius cephalus","Squalius cephalus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2365685","radio-tracking","Bolland et al. 2008","Mean_dispersal_distance_(m)","12.1","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Squalius cephalus","Squalius cephalus","Squalius cephalus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2365685","radio-tracking","Bolland et al. 2008","Mean_dispersal_distance_(m)","14.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Squalius cephalus","Squalius cephalus","Squalius cephalus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2365685","mark-release-recapture","Penczak 2006","Mean_dispersal_distance_(m)","116.14","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Squalius cephalus","Squalius cephalus","Squalius cephalus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2365685","mark-release-recapture","Bolland et al. 2008","Mean_dispersal_distance_(m)","361.62","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Squalius cephalus","Squalius cephalus","Squalius cephalus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2365685","mark-release-recapture","Bolland et al. 2008","Mean_dispersal_distance_(m)","1000.92","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004b","Mean_dispersal_distance_(m)","11","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004b","Mean_dispersal_distance_(m)","13","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004a","Mean_dispersal_distance_(m)","15","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004a","Mean_dispersal_distance_(m)","18","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004a","Mean_dispersal_distance_(m)","19","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","radio-tracking","Nykänen et al. 2004b","Mean_dispersal_distance_(m)","29","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","mark-release-recapture","Heggenes et al. 2006","Mean_dispersal_distance_(m)","3200","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Thymallus thymallus","Thymallus thymallus","Thymallus thymallus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5203999","mark-release-recapture","Heggenes et al. 2006","Mean_dispersal_distance_(m)","12000","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Tinca tinca","Tinca tinca","Tinca tinca","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2362524","radio-tracking","Donnelly et al. 1998","Mean_dispersal_distance_(m)","1259.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
