"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationType","Source","Field","DispersalDistance","Code","Database","Unit","Sex"
"Cirsium arvense","Cirsium arvense","Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3113414","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","53.37","99thPercentileDispersalDistance","Tamme","m",NA
"Cirsium dissectum","Cirsium dissectum","Cirsium dissectum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3113784","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","9.25","99thPercentileDispersalDistance","Tamme","m",NA
"Cirsium palustre","Cirsium palustre","Cirsium palustre","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3113239","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","23.49","99thPercentileDispersalDistance","Tamme","m",NA
"Clematis vitalba","Clematis vitalba","Clematis vitalba","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","gbif","GBIF:3033558","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","100.09","99thPercentileDispersalDistance","Tamme","m",NA
"Conium maculatum","Conium maculatum","Conium maculatum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:3034807","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.7","99thPercentileDispersalDistance","Tamme","m",NA
"Crepis paludosa","Crepis paludosa","Crepis paludosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5403296","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","2.2","99thPercentileDispersalDistance","Tamme","m",NA
"Descurainia sophia","Descurainia sophia","Descurainia sophia","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:3044318","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.17","99thPercentileDispersalDistance","Tamme","m",NA
"Digitalis purpurea","Digitalis purpurea","Digitalis purpurea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:5414995","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.15","99thPercentileDispersalDistance","Tamme","m",NA
"Drosera rotundifolia","Drosera rotundifolia","Drosera rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Droseraceae","gbif","GBIF:3191030","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.62","99thPercentileDispersalDistance","Tamme","m",NA
"Epilobium ciliatum","Epilobium ciliatum","Epilobium ciliatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:9188840","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","179","99thPercentileDispersalDistance","Tamme","m",NA
"Epilobium montanum","Epilobium montanum","Epilobium montanum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3664083","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","49.64","99thPercentileDispersalDistance","Tamme","m",NA
"Epilobium parviflorum","Epilobium parviflorum","Epilobium parviflorum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3189157","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","69.09","99thPercentileDispersalDistance","Tamme","m",NA
"Erigeron annuus","Erigeron annuus","Erigeron annuus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3117449","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","35.43","99thPercentileDispersalDistance","Tamme","m",NA
"Eriophorum angustifolium","Eriophorum angustifolium","Eriophorum angustifolium","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2730127","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","24.2","99thPercentileDispersalDistance","Tamme","m",NA
"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2730210","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","3.44","99thPercentileDispersalDistance","Tamme","m",NA
"Eriophorum vaginatum","Eriophorum vaginatum","Eriophorum vaginatum","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","gbif","GBIF:2730185","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","2.23","99thPercentileDispersalDistance","Tamme","m",NA
"Erophila verna","Erophila verna","Draba verna","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:7473187","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.14","99thPercentileDispersalDistance","Tamme","m",NA
"Eupatorium cannabinum","Eupatorium cannabinum","Eupatorium cannabinum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5402943","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","23.71","99thPercentileDispersalDistance","Tamme","m",NA
"Fallopia convolvulus","Fallopia convolvulus","Fallopia convolvulus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","gbif","GBIF:6391461","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.22","99thPercentileDispersalDistance","Tamme","m",NA
"Galinsoga parviflora","Galinsoga parviflora","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3132570","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.94","99thPercentileDispersalDistance","Tamme","m",NA
"Galinsoga quadriradiata","Galinsoga quadriradiata","Galinsoga quadriradiata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8298495","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.16","99thPercentileDispersalDistance","Tamme","m",NA
"Helichrysum luteoalbum","Helichrysum luteoalbum","Helichrysum luteoalbum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3131229","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.91","99thPercentileDispersalDistance","Tamme","m",NA
"Helminthotheca echioides","Helminthotheca echioides","Helminthotheca echioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3141855","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.47","99thPercentileDispersalDistance","Tamme","m",NA
"Hieracium pilosella","Hieracium pilosella","Hieracium pilosulum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8259516","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.71","99thPercentileDispersalDistance","Tamme","m",NA
"Hieracium sabaudum","Hieracium sabaudum","Hieracium sabaudum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3136606","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","15.7","99thPercentileDispersalDistance","Tamme","m",NA
"Hieracium umbellatum","Hieracium umbellatum","Hieracium umbellatum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3135329","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","5.12","99thPercentileDispersalDistance","Tamme","m",NA
"Hypericum perforatum","Hypericum perforatum","Hypericum perforatum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Hypericaceae","gbif","GBIF:3189486","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.72","99thPercentileDispersalDistance","Tamme","m",NA
"Hypericum tetrapterum","Hypericum tetrapterum","Hypericum tetrapterum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Hypericaceae","gbif","GBIF:6436469","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.23","99thPercentileDispersalDistance","Tamme","m",NA
"Hypochaeris maculata","Hypochaeris maculata","Trommsdorffia maculata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5387328","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","3.8","99thPercentileDispersalDistance","Tamme","m",NA
"Jasione montana","Jasione montana","Jasione montana","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","gbif","GBIF:8366345","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.67","99thPercentileDispersalDistance","Tamme","m",NA
"Juncus compressus","Juncus compressus","Juncus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","gbif","GBIF:2701599","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.42","99thPercentileDispersalDistance","Tamme","m",NA
"Juncus effusus","Juncus effusus","Juncus effusus","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","gbif","GBIF:2701311","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","2.42","99thPercentileDispersalDistance","Tamme","m",NA
"Lactuca serriola","Lactuca serriola","Lactuca serriola","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3140490","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","6.81","99thPercentileDispersalDistance","Tamme","m",NA
"Leontodon hispidus","Leontodon hispidus","Leontodon hispidus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3137498","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.83","99thPercentileDispersalDistance","Tamme","m",NA
"Leucanthemum vulgare","Leucanthemum vulgare","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8848598","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.42","99thPercentileDispersalDistance","Tamme","m",NA
"Linaria vulgaris","Linaria vulgaris","Linaria vulgaris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:5415020","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.37","99thPercentileDispersalDistance","Tamme","m",NA
"Lunaria annua","Lunaria annua","Lunaria annua","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:5373324","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.33","99thPercentileDispersalDistance","Tamme","m",NA
"Luzula campestris","Luzula campestris","Luzula campestris","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","gbif","GBIF:2700828","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.07","99thPercentileDispersalDistance","Tamme","m",NA
"Lythrum salicaria","Lythrum salicaria","Lythrum salicaria","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","gbif","GBIF:3188736","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","1.01","99thPercentileDispersalDistance","Tamme","m",NA
"Matricaria matricarioides","Matricaria matricarioides","Matricaria discoidea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3103791","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.13","99thPercentileDispersalDistance","Tamme","m",NA
"Melilotus officinalis","Melilotus officinalis","Melilotus officinalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:8193111","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.24","99thPercentileDispersalDistance","Tamme","m",NA
"Mycelis muralis","Mycelis muralis","Mycelis muralis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3139040","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","14.33","99thPercentileDispersalDistance","Tamme","m",NA
"Myosotis arvensis","Myosotis arvensis","Myosotis arvensis","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","gbif","GBIF:5341170","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.19","99thPercentileDispersalDistance","Tamme","m",NA
"Myosotis scorpioides","Myosotis scorpioides","Myosotis scorpioides","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","gbif","GBIF:5341184","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.12","99thPercentileDispersalDistance","Tamme","m",NA
"Narthecium ossifragum","Narthecium ossifragum","Narthecium ossifragum","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Nartheciaceae","gbif","GBIF:5602614","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.87","99thPercentileDispersalDistance","Tamme","m",NA
"Nepeta cataria","Nepeta cataria","Nepeta cataria","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","gbif","GBIF:5341499","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.31","99thPercentileDispersalDistance","Tamme","m",NA
"Odontites vernus","Odontites vernus","Odontites vernus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","gbif","GBIF:8971475","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.26","99thPercentileDispersalDistance","Tamme","m",NA
"Onopordum acanthium","Onopordum acanthium","Onopordum acanthium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3094900","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.54","99thPercentileDispersalDistance","Tamme","m",NA
"Papaver rhoeas","Papaver rhoeas","Papaver rhoeas","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","gbif","GBIF:2888443","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.5","99thPercentileDispersalDistance","Tamme","m",NA
"Pedicularis palustris","Pedicularis palustris","Pedicularis palustris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","gbif","GBIF:3171734","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.15","99thPercentileDispersalDistance","Tamme","m",NA
"Picris angustifolia subsp. angustiolia","Picris angustifolia","Picris angustifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3093314","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","3.54","99thPercentileDispersalDistance","Tamme","m",NA
"Pilosella lactucella","Pilosella lactucella","Pilosella lactucella","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:9509071","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.43","99thPercentileDispersalDistance","Tamme","m",NA
"Potentilla argentea","Potentilla argentea","Potentilla argentea","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:8011540","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.3","99thPercentileDispersalDistance","Tamme","m",NA
"Potentilla erecta","Potentilla erecta","Potentilla erecta","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5365576","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.19","99thPercentileDispersalDistance","Tamme","m",NA
"Potentilla verna","Potentilla verna","Potentilla verna","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:8182596","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.05","99thPercentileDispersalDistance","Tamme","m",NA
"Primula elatior","Primula elatior","Primula elatior","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","gbif","GBIF:5414326","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.12","99thPercentileDispersalDistance","Tamme","m",NA
"Primula veris","Primula veris","Primula veris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","gbif","GBIF:8377689","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.12","99thPercentileDispersalDistance","Tamme","m",NA
"Pulicaria dysenterica","Pulicaria dysenterica","Pulicaria dysenterica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3095609","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","6.91","99thPercentileDispersalDistance","Tamme","m",NA
"Raphanus raphanistrum","Raphanus raphanistrum","Raphanus raphanistrum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:3040983","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.15","99thPercentileDispersalDistance","Tamme","m",NA
"Raphanus sativus","Raphanus sativus","Raphanus sativus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:7678610","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.18","99thPercentileDispersalDistance","Tamme","m",NA
"Reseda lutea","Reseda lutea","Reseda lutea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Resedaceae","gbif","GBIF:3040252","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.35","99thPercentileDispersalDistance","Tamme","m",NA
"Rhinanthus alectorolophus","Rhinanthus alectorolophus","Rhinanthus alectorolophus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","gbif","GBIF:3172045","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.33","99thPercentileDispersalDistance","Tamme","m",NA
"Rhinanthus minor","Rhinanthus minor","Rhinanthus minor","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","gbif","GBIF:3172043","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.45","99thPercentileDispersalDistance","Tamme","m",NA
"Rumex acetosa","Rumex acetosa","Rumex acetosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","gbif","GBIF:2888951","model","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)","0.99","99thPercentileDispersalDistance","Tamme","m",NA
