"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Catostomus clarkii","Catostomus clarkii","Catostomus clarkii","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359050","radio-tracking","Booth et al. 2014","Mean_dispersal_distance_(m)","257","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus clarkii","Catostomus clarkii","Catostomus clarkii","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359050","radio-tracking","Booth et al. 2014","Mean_dispersal_distance_(m)","411","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus commersonii","Catostomus commersonii","Catostomus commersonii","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359014","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","65.15","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus commersonii","Catostomus commersonii","Catostomus commersonii","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359014","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","277.64","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus commersonii","Catostomus commersonii","Catostomus commersonii","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359014","radio-tracking","Doherty et al. 2010","Mean_dispersal_distance_(m)","1180","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus insignis","Catostomus insignis","Catostomus insignis","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359042","radio-tracking","Booth et al. 2014","Mean_dispersal_distance_(m)","186","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus insignis","Catostomus insignis","Catostomus insignis","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359042","radio-tracking","Booth et al. 2014","Mean_dispersal_distance_(m)","206","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus insignis","Catostomus insignis","Catostomus insignis","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:2359042","radio-tracking","Booth et al. 2014","Mean_dispersal_distance_(m)","253","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Catostomus occidentalis","Catostomus occidentalis","Catostomus occidentalis","Animalia","Chordata",NA,"Cypriniformes","Catostomidae","gbif","GBIF:4286867","radio-tracking","Jeffres et al. 2006","Mean_dispersal_distance_(m)","365.9","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chan argus","Chan argus",NA,NA,NA,NA,NA,NA,NA,NA,"radio-tracking","Lapointe et al. 2013","Mean_dispersal_distance_(m)","409","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chan argus","Chan argus",NA,NA,NA,NA,NA,NA,NA,NA,"radio-tracking","Lapointe et al. 2013","Mean_dispersal_distance_(m)","454","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chan argus","Chan argus",NA,NA,NA,NA,NA,NA,NA,NA,"radio-tracking","Lapointe et al. 2013","Mean_dispersal_distance_(m)","562","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chan argus","Chan argus",NA,NA,NA,NA,NA,NA,NA,NA,"radio-tracking","Lapointe et al. 2013","Mean_dispersal_distance_(m)","630","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chondrostoma sus","Chondrostoma sus",NA,NA,NA,NA,NA,NA,NA,NA,"radio-tracking","Ovidio & Philippart 2008","Mean_dispersal_distance_(m)","357.07","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","12.2","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","20.4","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","25.5","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","26.6","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","43.2","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","99.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","104.2","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Chrosomus eos","Chrosomus eos","Chrosomus eos","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2365385","mark-release-recapture","Walker et al. 2013","Mean_dispersal_distance_(m)","148.2","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Clinostomus funduloides","Clinostomus funduloides","Clinostomus funduloides","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2361174","mark-release-recapture","Hill & Grossman 1987","Mean_dispersal_distance_(m)","19.3","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Clinostomus funduloides","Clinostomus funduloides","Clinostomus funduloides","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:2361174","mark-release-recapture","Skalski & Gilliam 2000","Mean_dispersal_distance_(m)","85","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Brown & Downhower 1982","Mean_dispersal_distance_(m)","1.2","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","radio-tracking","Breen et al. 2009","Mean_dispersal_distance_(m)","2.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Petty & Grossman 2004","Mean_dispersal_distance_(m)","3.06","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","radio-tracking","Breen et al. 2009","Mean_dispersal_distance_(m)","3.52","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Petty & Grossman 2004","Mean_dispersal_distance_(m)","4.79","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Petty & Grossman 2004","Mean_dispersal_distance_(m)","5.41","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","radio-tracking","Breen et al. 2009","Mean_dispersal_distance_(m)","6.67","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","radio-tracking","Breen et al. 2009","Mean_dispersal_distance_(m)","8.03","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Hill & Grossman 1987","Mean_dispersal_distance_(m)","12.9","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Lamphere 2005","Mean_dispersal_distance_(m)","23","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Hudy et al. 2009","Mean_dispersal_distance_(m)","34.55","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","McCleave 1964","Mean_dispersal_distance_(m)","64.47","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus bairdii","Cottus bairdii","Cottus bairdii","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334131","mark-release-recapture","Hudy et al. 2009","Mean_dispersal_distance_(m)","74.93","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus cogtus","Cottus cogtus","Cottus cognatus","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334185","mark-release-recapture","Cunjak et al. 2005","Mean_dispersal_distance_(m)","9.01","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2004","Mean_dispersal_distance_(m)","5.78","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Downhower et al. 1990","Mean_dispersal_distance_(m)","6.44","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2005","Mean_dispersal_distance_(m)","14.04","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2004","Mean_dispersal_distance_(m)","15.08","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2004","Mean_dispersal_distance_(m)","18","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2005","Mean_dispersal_distance_(m)","23.04","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Downhower et al. 1990","Mean_dispersal_distance_(m)","25.1","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2005","Mean_dispersal_distance_(m)","28.56","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Fischer & Kummer 2000","Mean_dispersal_distance_(m)","37.47","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus gobio","Cottus gobio","Cottus gobio","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:7807208","mark-release-recapture","Knaepkens et al. 2004","Mean_dispersal_distance_(m)","133","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus pollux","Cottus pollux","Cottus pollux","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334121","mark-release-recapture","Natsumeda 2007","Mean_dispersal_distance_(m)","11.84","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus pollux","Cottus pollux","Cottus pollux","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334121","mark-release-recapture","Natsumeda 1999","Mean_dispersal_distance_(m)","12","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus pollux","Cottus pollux","Cottus pollux","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334121","mark-release-recapture","Natsumeda 1999","Mean_dispersal_distance_(m)","17","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus pollux","Cottus pollux","Cottus pollux","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334121","mark-release-recapture","Natsumeda 2007","Mean_dispersal_distance_(m)","17.63","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus pollux","Cottus pollux","Cottus pollux","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334121","mark-release-recapture","Natsumeda 1999","Mean_dispersal_distance_(m)","21","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus rhenus","Cottus rhenus","Cottus rhenanus","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334183","mark-release-recapture","Ovidio et al. 2009","Mean_dispersal_distance_(m)","31.8","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cottus rhenus","Cottus rhenus","Cottus rhenanus","Animalia","Chordata",NA,"Scorpaeniformes","Cottidae","gbif","GBIF:2334183","radio-tracking","Ovidio et al. 2009","Mean_dispersal_distance_(m)","322.4","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinella caerulea","Cyprinella caerulea","Cyprinella caerulea","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:5207694","mark-release-recapture","Johnston 2000","Mean_dispersal_distance_(m)","43.13","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","21.19","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","29.4","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","42.38","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Crook 2004","Mean_dispersal_distance_(m)","140.75","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","149.84","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","157.41","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","204.71","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","230.05","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","242.16","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","267.89","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Daniel et al. 2011","Mean_dispersal_distance_(m)","298.6","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","345.08","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Jones & Stuart 2007","Mean_dispersal_distance_(m)","367.5","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","526.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler 2010","Mean_dispersal_distance_(m)","585.73","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Butler & Wahl 2010","Mean_dispersal_distance_(m)","588.76","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","radio-tracking","Daniel et al. 2011","Mean_dispersal_distance_(m)","2754.44","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","mark-release-recapture","Osborne et al. 2009","Mean_dispersal_distance_(m)","4500","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Cyprinus carpio","Cyprinus carpio","Cyprinus carpio","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","gbif","GBIF:4286975","mark-release-recapture","Funk 1957","Mean_dispersal_distance_(m)","21356.75","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","mark-release-recapture","Mann 1980","Mean_dispersal_distance_(m)","37.67","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Vehanen et al. 2006","Mean_dispersal_distance_(m)","65.3","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","mark-release-recapture","Penczak 2006","Mean_dispersal_distance_(m)","78.74","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Koed et al. 2006","Mean_dispersal_distance_(m)","134.39","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Koed et al. 2006","Mean_dispersal_distance_(m)","151.66","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Vehanen et al. 2006","Mean_dispersal_distance_(m)","155.5","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Vehanen et al. 2006","Mean_dispersal_distance_(m)","303","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Vehanen et al. 2006","Mean_dispersal_distance_(m)","452.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Koed et al. 2006","Mean_dispersal_distance_(m)","638.29","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Vehanen et al. 2006","Mean_dispersal_distance_(m)","662.3","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Donnelly et al. 1998","Mean_dispersal_distance_(m)","1165.6","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox lucius","Esox lucius","Esox lucius","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346633","radio-tracking","Pauwels et al. 2014","Mean_dispersal_distance_(m)","3474.3","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","259.86","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","925.57","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1060","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1315","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1334.14","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1552","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1651.25","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","1866","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","2215","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","2747","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","3521","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Esox masquinongy","Esox masquinongy","Esox masquinongy","Animalia","Chordata",NA,"Esociformes","Esocidae","gbif","GBIF:2346634","radio-tracking","Younk et al. 1996","Mean_dispersal_distance_(m)","4177.75","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Etheostoma flabellare","Etheostoma flabellare","Etheostoma flabellare","Animalia","Chordata",NA,"Perciformes","Percidae","gbif","GBIF:2382246","mark-release-recapture","Roberts & Angermeier 2007","Mean_dispersal_distance_(m)","8.7","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
"Etheostoma flabellare","Etheostoma flabellare","Etheostoma flabellare","Animalia","Chordata",NA,"Perciformes","Percidae","gbif","GBIF:2382246","mark-release-recapture","Roberts & Angermeier 2007","Mean_dispersal_distance_(m)","11.13","MeanDispersalDistance","Comte & Olden","m",NA,"movement study"
