"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","kingdom","phylum","class","order","family","Group","LifeSpanYears","AgeAtMaturityDays","YearOfMaturity","MaxDispersalPotentialKmY","MaxDispersalPotentialmY","MaxDispersalDistancem","lag","raw_lag","expect_tracking","expected_lag","annual_dispersal_pot","climate_velocity"
"MaxDispersalDistance","Silene latifolia",0.00057,"Silene","North","Terrestrial","Elevation","Leading edge",0.954896985,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21945,22540,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21945,-0.276160718427834,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,365,1,0.00057,0.57,0.57,-6.17234187142783,-4.941284168,"No",-5.326181153,0.57,5.896181153
"MaxDispersalDistance","Conium maculatum",7e-04,"Conium","North","Terrestrial","Elevation","Leading edge",-3.95216421,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21947,22542,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21947,-0.986106487861882,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,365,1,7e-04,0.7,0.7,-6.88228764086188,-9.848345363,"No",-5.196181153,0.7,5.896181153
"MaxDispersalDistance","Scrophularia nodosa",0.00091,"Scrophularia","North","Terrestrial","Elevation","Leading edge",3.167667776,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21964,21466,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21964,-0.0215804809848719,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Plants",NA,365,1,0.00091,0.91,0.91,-5.91776163398487,-2.728513377,"No",-4.986181153,0.91,5.896181153
"MaxDispersalDistance","Solidago canadensis",0.05166,"Solidago","North","Terrestrial","Elevation","Leading edge",5.780644345,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21973,21474,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21973,0.268047204352404,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.05166,51.66,51.66,-5.6281339486476,-0.115536808,"Yes",45.763818847,51.66,5.896181153
"MaxDispersalDistance","Hieracium sabaudum",0.0157,"Hieracium","North","Terrestrial","Elevation","Leading edge",-9.224409779,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21985,25862,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21985,-1.60819615343995,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.0157,15.7,15.7,-7.50437730643995,-15.120590932,"Yes",9.803818847,15.7,5.896181153
"MaxDispersalDistance","Capsella bursa-pastoris",0.035,"Capsella","North","Terrestrial","Elevation","Leading edge",0.350028917,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21993,26963,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21993,-0.391052833348826,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Plants",NA,42,1,0.035,35,35,-6.28723398634883,-5.546152236,"Yes",29.103818847,35,5.896181153
"MaxDispersalDistance","Chelidonium majus",0.08,"Chelidonium","North","Terrestrial","Elevation","Leading edge",1.344212603,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",21999,26969,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",21999,-0.310650056117312,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","Plants",NA,365,1,0.08,80,80,-6.20683120911731,-4.55196855,"Yes",74.103818847,80,5.896181153
"MaxDispersalDistance","Cerastium fontanum",0.00016,"Cerastium","North","Terrestrial","Elevation","Leading edge",1.60664304,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22013,25890,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22013,-0.135335414961301,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,42,1,0.00016,0.16,0.16,-6.0315165679613,-4.289538113,"No",-5.736181153,0.16,5.896181153
"MaxDispersalDistance","Fallopia convolvulus",0.00022,"Fallopia","North","Terrestrial","Elevation","Leading edge",2.965648043,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22018,21519,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22018,-0.109695960499971,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Plants",NA,42,1,0.00022,0.22,0.22,-6.00587711349997,-2.93053311,"No",-5.676181153,0.22,5.896181153
"MaxDispersalDistance","Aethusa cynapium",0.002,"Aethusa","North","Terrestrial","Elevation","Leading edge",3.743064483,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22024,24807,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22024,-0.0077565971916222,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,365,1,0.002,2,2,-5.90393775019162,-2.15311667,"No",-3.896181153,2,5.896181153
"MaxDispersalDistance","Abies alba",7,"Abies","North","Terrestrial","Elevation","Leading edge",8.913791747,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22069,29700,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22069,0.712319479552199,"Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Plants",NA,7300,20,0.35,350,7000,-5.1838616734478,3.017610594,"Yes",344.103818847,350,5.896181153
"MaxDispersalDistance","Onopordum acanthium",0.00054,"Onopordum","North","Terrestrial","Elevation","Leading edge",-0.66632611,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22079,23767,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22079,-0.560985515661384,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00054,0.54,0.54,-6.45716666866138,-6.562507263,"No",-5.356181153,0.54,5.896181153
"MaxDispersalDistance","Allium ursinum",0.00461,"Allium","North","Terrestrial","Elevation","Leading edge",6.79783579,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22085,16618,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22085,0.396733798921254,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Plants",NA,365,1,0.00461,4.61,4.61,-5.49944735407875,0.901654637,"No",-1.286181153,4.61,5.896181153
"MaxDispersalDistance","Silene dioica",5e-04,"Silene","North","Terrestrial","Elevation","Leading edge",-4.101572041,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22087,24869,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22087,-0.92648781158116,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,365,1,5e-04,0.5,0.5,-6.82266896458116,-9.997753194,"No",-5.396181153,0.5,5.896181153
"MaxDispersalDistance","Plantago major",0.038,"Plantago","North","Terrestrial","Elevation","Leading edge",0.711831319,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22096,23784,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22096,-0.331989552006106,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plants",NA,42,1,0.038,38,38,-6.2281707050061,-5.184349834,"Yes",32.103818847,38,5.896181153
"MaxDispersalDistance","Impatiens parviflora",0.0034,"Impatiens","North","Terrestrial","Elevation","Leading edge",10.33895607,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22106,25983,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22106,0.835496200657462,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","Plants",NA,42,1,0.0034,3.4,3.4,-5.06068495234254,4.442774917,"No",-2.496181153,3.4,5.896181153
"MaxDispersalDistance","Typha latifolia",5.4,"Typha","North","Terrestrial","Elevation","Leading edge",4.161392297,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22107,17005,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22107,0.0532309641141295,"Plantae","Tracheophyta","Liliopsida","Poales","Typhaceae","Plants",NA,365,1,5.4,5400,5400,-5.84295018888587,-1.734788856,"Yes",5394.103818847,5400,5.896181153
"MaxDispersalDistance","Trifolium arvense",0.00075,"Trifolium","North","Terrestrial","Elevation","Leading edge",15.16331516,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22111,25987,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22111,1.3553997580496,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Plants",NA,365,1,0.00075,0.75,0.75,-4.5407813949504,9.267134007,"No",-5.146181153,0.75,5.896181153
"MaxDispersalDistance","Cardamine impatiens",0.002,"Cardamine","North","Terrestrial","Elevation","Leading edge",-0.280787397,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22131,27101,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22131,-0.422559556484993,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Plants",NA,365,1,0.002,2,2,-6.31874070948499,-6.17696855,"No",-3.896181153,2,5.896181153
"MaxDispersalDistance","Geranium sylvaticum",0.0027,"Geranium","North","Terrestrial","Elevation","Leading edge",-1.588607703,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22157,26033,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22157,-0.659462306787177,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,1825,5,0.00054,0.54,2.7,-6.55564345978718,-7.484788856,"No",-5.356181153,0.54,5.896181153
"MaxDispersalDistance","Nepeta cataria",0.00031,"Nepeta","North","Terrestrial","Elevation","Leading edge",20.63859673,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22166,27136,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22166,2.1542868545966,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Plants",NA,365,1,0.00031,0.31,0.31,-3.7418942984034,14.742415577,"No",-5.586181153,0.31,5.896181153
"MaxDispersalDistance","Crepis capillaris",0.65,"Crepis","North","Terrestrial","Elevation","Leading edge",5.337750056,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22171,22767,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22171,0.234656980682149,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,168,1,0.65,650,650,-5.66152417231785,-0.558431097,"Yes",644.103818847,650,5.896181153
"MaxDispersalDistance","Epilobium parviflorum",0.06909,"Epilobium","North","Terrestrial","Elevation","Leading edge",2.93612698,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22172,26049,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22172,-0.161964057304442,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Plants",NA,365,1,0.06909,69.09,69.09,-6.05814521030444,-2.960054173,"Yes",63.193818847,69.09,5.896181153
"MaxDispersalDistance","Potentilla verna",5e-05,"Potentilla","North","Terrestrial","Elevation","Leading edge",0.703332074,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22176,23865,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22176,-0.350156595163379,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Plants",NA,365,1,5e-05,0.05,0.05,-6.24633774816338,-5.192849079,"No",-5.846181153,0.05,5.896181153
"MaxDispersalDistance","Holcus lanatus",0.34,"Holcus","North","Terrestrial","Elevation","Leading edge",1.002542975,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22188,17694,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22188,-0.294544337679834,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Plants",NA,365,1,0.34,340,340,-6.19072549067983,-4.893638178,"Yes",334.103818847,340,5.896181153
"MaxDispersalDistance","Anthoxanthum odoratum",0.002,"Anthoxanthum","North","Terrestrial","Elevation","Leading edge",-0.551962081,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22189,17818,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22189,-0.500850803144918,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Plants",NA,365,1,0.002,2,2,-6.39703195614492,-6.448143234,"No",-3.896181153,2,5.896181153
"MaxDispersalDistance","Scorzoneroides autumnalis",0.61,"Scorzoneroides","North","Terrestrial","Elevation","Leading edge",-0.376188231,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22195,22791,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22195,-0.517297962758199,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.61,610,610,-6.4134791157582,-6.272369384,"Yes",604.103818847,610,5.896181153
"MaxDispersalDistance","Juncus bufonius",0.1,"Juncus","North","Terrestrial","Elevation","Leading edge",-17.67671699,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22209,17836,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22209,-2.69937350678517,"Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Plants",NA,42,1,0.1,100,100,-8.59555465978517,-23.572898143,"Yes",94.103818847,100,5.896181153
"MaxDispersalDistance","Silene flos-cuculi",0.00037,"Silene","North","Terrestrial","Elevation","Leading edge",3.985175584,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22221,28164,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22221,0.113572168810147,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,365,1,0.00037,0.37,0.37,-5.78260898418985,-1.911005569,"No",-5.526181153,0.37,5.896181153
"MaxDispersalDistance","Solidago virgaurea",0.0056,"Solidago","North","Terrestrial","Elevation","Leading edge",1.203396273,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22239,28222,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22239,-0.320645897098313,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.0056,5.6,5.6,-6.21682705009831,-4.69278488,"No",-0.296181153,5.6,5.896181153
"MaxDispersalDistance","Poa annua",0.18,"Poa","North","Terrestrial","Elevation","Leading edge",0.754192882,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22241,17139,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22241,-0.351885056639659,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Plants",NA,42,1,0.18,180,180,-6.24806620963966,-5.141988271,"Yes",174.103818847,180,5.896181153
"MaxDispersalDistance","Geranium purpureum",0.0016,"Geranium","North","Terrestrial","Elevation","Leading edge",1.464002681,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22245,28634,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22245,-0.266857264148006,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,365,1,0.0016,1.6,1.6,-6.163038417148,-4.432178472,"No",-4.296181153,1.6,5.896181153
"MaxDispersalDistance","Achillea millefolium",0.00039,"Achillea","North","Terrestrial","Elevation","Leading edge",-3.800082913,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22250,26126,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22250,-0.940707090739354,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00039,0.39,0.39,-6.83688824373935,-9.696264066,"No",-5.506181153,0.39,5.896181153
"MaxDispersalDistance","Mercurialis perennis",0.004,"Mercurialis","North","Terrestrial","Elevation","Leading edge",1.682656275,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22257,26863,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22257,-0.287384352845153,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Plants",NA,365,1,0.004,4,4,-6.18356550584515,-4.213524878,"No",-1.896181153,4,5.896181153
"MaxDispersalDistance","Geranium robertianum",0.006,"Geranium","North","Terrestrial","Elevation","Leading edge",0.597024395,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22264,26140,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22264,-0.378361846824635,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Plants",NA,365,1,0.006,6,6,-6.27454299982463,-5.299156758,"Yes",0.103818847,6,5.896181153
"MaxDispersalDistance","Cerastium semidecandrum",0.00011,"Cerastium","North","Terrestrial","Elevation","Leading edge",1.224353611,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22268,26510,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22268,-0.184502763129848,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Plants",NA,365,1,0.00011,0.11,0.11,-6.08068391612985,-4.671827542,"No",-5.786181153,0.11,5.896181153
"MaxDispersalDistance","Lactuca serriola",0.00681,"Lactuca","North","Terrestrial","Elevation","Leading edge",0.696021444,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22278,25790,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22278,-0.364285350413558,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00681,6.81,6.81,-6.26046650341356,-5.200159709,"Yes",0.913818847000001,6.81,5.896181153
"MaxDispersalDistance","Quercus petraea",0.3,"Quercus","North","Terrestrial","Elevation","Leading edge",14.01256498,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22280,22875,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22280,1.35313809884992,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Plants",NA,1825,5,0.06,60,300,-4.54304305415008,8.116383827,"Yes",54.103818847,60,5.896181153
"MaxDispersalDistance","Poa pratensis",0.025,"Poa","North","Terrestrial","Elevation","Leading edge",-1.535643428,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22287,15727,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22287,-0.646387521427276,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Plants",NA,365,1,0.025,25,25,-6.54256867442728,-7.431824581,"Yes",19.103818847,25,5.896181153
"MaxDispersalDistance","Erica carnea",0.081,"Erica","North","Terrestrial","Elevation","Leading edge",4.473469081,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22293,22889,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22293,0.0847119623559227,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Plants",NA,365,1,0.081,81,81,-5.81146919064408,-1.422712072,"Yes",75.103818847,81,5.896181153
"MaxDispersalDistance","Lunaria annua",0.00033,"Lunaria","North","Terrestrial","Elevation","Leading edge",5.483072876,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22295,22890,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22295,0.262878902495395,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Plants",NA,168,1,0.00033,0.33,0.33,-5.6333022505046,-0.413108277,"No",-5.566181153,0.33,5.896181153
"MaxDispersalDistance","Ranunculus acris",0.3,"Ranunculus","North","Terrestrial","Elevation","Leading edge",0.898863817,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22302,22897,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22302,-0.321547252220178,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Plants",NA,365,1,0.3,300,300,-6.21772840522018,-4.997317336,"Yes",294.103818847,300,5.896181153
"MaxDispersalDistance","Heracleum sphondylium",0.0062,"Heracleum","North","Terrestrial","Elevation","Leading edge",0.78416162,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22312,26555,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22312,-0.381135188731274,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Plants",NA,365,1,0.0062,6.2,6.2,-6.27731634173127,-5.112019533,"Yes",0.303818847,6.2,5.896181153
"MaxDispersalDistance","Erigeron acris",0.075,"Erigeron","North","Terrestrial","Elevation","Leading edge",9.649528841,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22338,25122,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22338,0.756166914814304,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.075,75,75,-5.1400142381857,3.753347688,"Yes",69.103818847,75,5.896181153
"MaxDispersalDistance","Serratula tinctoria",0.00134,"Serratula","North","Terrestrial","Elevation","Leading edge",6.691613187,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22347,25131,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22347,0.374482342925669,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00134,1.34,1.34,-5.52169881007433,0.795432034,"No",-4.556181153,1.34,5.896181153
"MaxDispersalDistance","Cichorium intybus",0.00096,"Cichorium","North","Terrestrial","Elevation","Leading edge",5.010350997,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22356,24046,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22356,0.160731362234114,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Plants",NA,365,1,0.00096,0.96,0.96,-5.73544979076589,-0.885830156,"No",-4.936181153,0.96,5.896181153
"MaxDispersalDistance","Tilia platyphyllos",0.08,"Tilia","North","Terrestrial","Elevation","Leading edge",21.32591116,5.896181153,NA,"m/year",7.26667,0.36812256632862,"OCCUR","CONT","FINE","YES","LOW",1334,1989,-2.98573966636676,"phanero",244,"A243_P1",22380,28960,"(1.98e+03,2e+03]","[1.54e-05,4.85]","(254,1.33e+03]",22380,2.24335215844007,"Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Plants",NA,1825,5,0.016,16,80,-3.65282899455993,15.429730007,"Yes",10.103818847,16,5.896181153
