"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","scientificName","kingdom","phylum","class","order","family","ObservationTypeGeneral","Group"
"MaxDispersalDistance","Tachycineta bicolor",22.06,"Tachycineta","North","Terrestrial","Latitudinal","Centroid",2.47,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",142,1873,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",142,1.61391265862752,"Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","natal dispersal","Birds"
"MaxDispersalDistance","Tachycineta bicolor",22.06,"Tachycineta","North","Terrestrial","Latitudinal","Centroid",2.47,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",142,1873,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",142,1.61391265862752,"Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","movement study","Birds"
"MaxDispersalDistance","Zonotrichia leucophrys",2.6,"Zonotrichia","North","Terrestrial","Latitudinal","Centroid",1.29,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",160,2541,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",160,0.0824015895745224,"Zonotrichia leucophrys","Animalia","Chordata","Aves","Passeriformes","Emberizidae","natal dispersal","Birds"
"MaxDispersalDistance","Zonotrichia leucophrys",2.6,"Zonotrichia","North","Terrestrial","Latitudinal","Centroid",1.29,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",160,2541,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",160,0.0824015895745224,"Zonotrichia leucophrys","Animalia","Chordata","Aves","Passeriformes","Emberizidae","movement study","Birds"
"MaxDispersalDistance","Tachycineta bicolor",22.06,"Tachycineta","North","Terrestrial","Latitudinal","Centroid",4.04,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",171,1944,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",171,2.16338192666497,"Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","natal dispersal","Birds"
"MaxDispersalDistance","Tachycineta bicolor",22.06,"Tachycineta","North","Terrestrial","Latitudinal","Centroid",4.04,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",171,1944,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",171,2.16338192666497,"Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","movement study","Birds"
"MaxDispersalDistance","Molothrus ater",40,"Molothrus","North","Terrestrial","Latitudinal","Leading edge",5.58,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",177,1950,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",177,1.061267482315,"Molothrus ater","Animalia","Chordata","Aves","Passeriformes","Icteridae","natal dispersal","Birds"
"MaxDispersalDistance","Molothrus ater",40,"Molothrus","North","Terrestrial","Latitudinal","Leading edge",5.58,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",177,1950,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",177,1.061267482315,"Molothrus ater","Animalia","Chordata","Aves","Passeriformes","Icteridae","movement study","Birds"
"MaxDispersalDistance","Picoides borealis",90,"Picoides","North","Terrestrial","Latitudinal","Leading edge",-4.9,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",179,2681,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",179,-1.31322645775122,"Leuconotopicus borealis","Animalia","Chordata","Aves","Piciformes","Picidae","natal dispersal","Birds"
"MaxDispersalDistance","Picoides borealis",90,"Picoides","North","Terrestrial","Latitudinal","Leading edge",-4.9,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",179,2681,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",179,-1.31322645775122,"Leuconotopicus borealis","Animalia","Chordata","Aves","Piciformes","Picidae","movement study","Birds"
"MaxDispersalDistance","Aix sponsa",4.38,"Aix","North","Terrestrial","Latitudinal","Centroid",1.64,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",187,1783,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",187,0.414744021632932,"Aix sponsa","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Aix sponsa",4.38,"Aix","North","Terrestrial","Latitudinal","Centroid",1.64,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",187,1783,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",187,0.414744021632932,"Aix sponsa","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Centroid",1.15,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",208,1981,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",208,0.0211683361382218,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","natal dispersal","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Centroid",1.15,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",208,1981,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",208,0.0211683361382218,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","movement study","Birds"
"MaxDispersalDistance","Anas platyrhynchos",64.38,"Anas","North","Terrestrial","Latitudinal","Centroid",5.65,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",212,2228,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",212,1.44073490999908,"Anas platyrhynchos","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Passerculus sandwichensis",1.6,"Passerculus","North","Terrestrial","Latitudinal","Leading edge",1.38,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",234,1816,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",234,0.020754270518124,"Passerculus sandwichensis","Animalia","Chordata","Aves","Passeriformes","Emberizidae","natal dispersal","Birds"
"MaxDispersalDistance","Passerculus sandwichensis",1.6,"Passerculus","North","Terrestrial","Latitudinal","Leading edge",1.38,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",234,1816,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",234,0.020754270518124,"Passerculus sandwichensis","Animalia","Chordata","Aves","Passeriformes","Emberizidae","movement study","Birds"
"MaxDispersalDistance","Branta canadensis",30.5,"Branta","North","Terrestrial","Latitudinal","Leading edge",-0.33,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",251,4819,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",251,-0.207029946510885,"Branta canadensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Branta canadensis",30.5,"Branta","North","Terrestrial","Latitudinal","Leading edge",-0.33,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",251,4819,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",251,-0.207029946510885,"Branta canadensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Picoides borealis",90,"Picoides","North","Terrestrial","Latitudinal","Centroid",-4.25,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",259,4827,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",259,-1.87102046105553,"Leuconotopicus borealis","Animalia","Chordata","Aves","Piciformes","Picidae","natal dispersal","Birds"
"MaxDispersalDistance","Picoides borealis",90,"Picoides","North","Terrestrial","Latitudinal","Centroid",-4.25,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",259,4827,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",259,-1.87102046105553,"Leuconotopicus borealis","Animalia","Chordata","Aves","Piciformes","Picidae","movement study","Birds"
"MaxDispersalDistance","Accipiter cooperii",35.2,"Accipiter","North","Terrestrial","Latitudinal","Centroid",-1.14,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",270,4838,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",270,-0.488618781237334,"Accipiter cooperii","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","natal dispersal","Birds"
"MaxDispersalDistance","Accipiter cooperii",35.2,"Accipiter","North","Terrestrial","Latitudinal","Centroid",-1.14,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",270,4838,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",270,-0.488618781237334,"Accipiter cooperii","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","movement study","Birds"
"MaxDispersalDistance","Gallinula chloropus",25.1,"Gallinula","North","Terrestrial","Latitudinal","Centroid",-1.44,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",295,2676,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",295,-0.600992943638797,"Gallinula chloropus","Animalia","Chordata","Aves","Gruiformes","Rallidae","movement study","Birds"
"MaxDispersalDistance","Lophodytes cucullatus",5.6,"Lophodytes","North","Terrestrial","Latitudinal","Centroid",-6.22,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",310,2002,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",310,-1.84845203164693,"Lophodytes cucullatus","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Lophodytes cucullatus",5.6,"Lophodytes","North","Terrestrial","Latitudinal","Centroid",-6.22,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",310,2002,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",310,-1.84845203164693,"Lophodytes cucullatus","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Lanius ludovicianus",79.7,"Lanius","North","Terrestrial","Latitudinal","Leading edge",-3.81,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",317,2333,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",317,-0.975919873121197,"Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","natal dispersal","Birds"
"MaxDispersalDistance","Lanius ludovicianus",79.7,"Lanius","North","Terrestrial","Latitudinal","Leading edge",-3.81,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",317,2333,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",317,-0.975919873121197,"Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","movement study","Birds"
"MaxDispersalDistance","Bucephala clangula",6,"Bucephala","North","Terrestrial","Latitudinal","Centroid",1.05,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",320,2093,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",320,1.11252905098499,"Bucephala clangula","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Bucephala clangula",6,"Bucephala","North","Terrestrial","Latitudinal","Centroid",1.05,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",320,2093,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",320,1.11252905098499,"Bucephala clangula","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Asio otus",162,"Asio","North","Terrestrial","Latitudinal","Leading edge",14.05,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",321,4889,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",321,2.57212851037362,"Asio otus","Animalia","Chordata","Aves","Strigiformes","Strigidae","movement study","Birds"
"MaxDispersalDistance","Lanius ludovicianus",79.7,"Lanius","North","Terrestrial","Latitudinal","Centroid",-0.47,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",360,2741,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",360,-0.397274087995819,"Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","natal dispersal","Birds"
"MaxDispersalDistance","Lanius ludovicianus",79.7,"Lanius","North","Terrestrial","Latitudinal","Centroid",-0.47,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",360,2741,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",360,-0.397274087995819,"Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","movement study","Birds"
"MaxDispersalDistance","Actitis macularia",147,"Actitis","North","Terrestrial","Latitudinal","Centroid",-1.17,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",362,2014,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",362,-0.873798011917855,"Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","natal dispersal","Birds"
"MaxDispersalDistance","Actitis macularia",147,"Actitis","North","Terrestrial","Latitudinal","Centroid",-1.17,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",362,2014,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",362,-0.873798011917855,"Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","movement study","Birds"
"MaxDispersalDistance","Molothrus ater",40,"Molothrus","North","Terrestrial","Latitudinal","Centroid",-3.22,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",366,1936,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",366,-0.825500347914302,"Molothrus ater","Animalia","Chordata","Aves","Passeriformes","Icteridae","natal dispersal","Birds"
"MaxDispersalDistance","Molothrus ater",40,"Molothrus","North","Terrestrial","Latitudinal","Centroid",-3.22,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",366,1936,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",366,-0.825500347914302,"Molothrus ater","Animalia","Chordata","Aves","Passeriformes","Icteridae","movement study","Birds"
"MaxDispersalDistance","Gymnorhinus cyanocephalus",640,"Gymnorhinus","North","Terrestrial","Latitudinal","Centroid",-1.52,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",371,2752,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",371,-0.0923437156534859,"Gymnorhinus cyanocephalus","Animalia","Chordata","Aves","Passeriformes","Corvidae","natal dispersal","Birds"
"MaxDispersalDistance","Gymnorhinus cyanocephalus",640,"Gymnorhinus","North","Terrestrial","Latitudinal","Centroid",-1.52,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",371,2752,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",371,-0.0923437156534859,"Gymnorhinus cyanocephalus","Animalia","Chordata","Aves","Passeriformes","Corvidae","movement study","Birds"
"MaxDispersalDistance","Meleagris gallopavo",48,"Meleagris","North","Terrestrial","Latitudinal","Leading edge",23.75,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",378,2759,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",378,4.14641669714385,"Meleagris gallopavo","Animalia","Chordata","Aves","Galliformes","Phasianidae","natal dispersal","Birds"
"MaxDispersalDistance","Meleagris gallopavo",48,"Meleagris","North","Terrestrial","Latitudinal","Leading edge",23.75,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",378,2759,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",378,4.14641669714385,"Meleagris gallopavo","Animalia","Chordata","Aves","Galliformes","Phasianidae","movement study","Birds"
"MaxDispersalDistance","Meleagris gallopavo",48,"Meleagris","North","Terrestrial","Latitudinal","Centroid",20.35,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",379,2760,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",379,3.21776180975285,"Meleagris gallopavo","Animalia","Chordata","Aves","Galliformes","Phasianidae","natal dispersal","Birds"
"MaxDispersalDistance","Meleagris gallopavo",48,"Meleagris","North","Terrestrial","Latitudinal","Centroid",20.35,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",379,2760,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",379,3.21776180975285,"Meleagris gallopavo","Animalia","Chordata","Aves","Galliformes","Phasianidae","movement study","Birds"
"MaxDispersalDistance","Lophodytes cucullatus",5.6,"Lophodytes","North","Terrestrial","Latitudinal","Leading edge",4.15,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",395,7152,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",395,0.68874426473644,"Lophodytes cucullatus","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Lophodytes cucullatus",5.6,"Lophodytes","North","Terrestrial","Latitudinal","Leading edge",4.15,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",395,7152,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",395,0.68874426473644,"Lophodytes cucullatus","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Leading edge",4.7,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",400,1822,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",400,0.2823193605118,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","natal dispersal","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Leading edge",4.7,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",400,1822,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",400,0.2823193605118,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","movement study","Birds"
"MaxDispersalDistance","Gallinula chloropus",25.1,"Gallinula","North","Terrestrial","Latitudinal","Leading edge",-1.12,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",403,1933,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",403,-0.573778883435174,"Gallinula chloropus","Animalia","Chordata","Aves","Gruiformes","Rallidae","movement study","Birds"
"MaxDispersalDistance","Actitis macularia",147,"Actitis","North","Terrestrial","Latitudinal","Centroid",-3.77,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",407,1815,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",407,-1.78374711822192,"Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","natal dispersal","Birds"
"MaxDispersalDistance","Actitis macularia",147,"Actitis","North","Terrestrial","Latitudinal","Centroid",-3.77,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",407,1815,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",407,-1.78374711822192,"Actitis macularius","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","movement study","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Centroid",5.39,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",411,1820,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",411,1.50508534026484,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","natal dispersal","Birds"
"MaxDispersalDistance","Zenaida macroura",6.97,"Zenaida","North","Terrestrial","Latitudinal","Centroid",5.39,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",411,1820,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",411,1.50508534026484,"Zenaida macroura","Animalia","Chordata","Aves","Columbiformes","Columbidae","movement study","Birds"
"MaxDispersalDistance","Branta canadensis",30.5,"Branta","North","Terrestrial","Latitudinal","Centroid",1.9,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",417,2069,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",417,-0.0869074036269705,"Branta canadensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","natal dispersal","Birds"
"MaxDispersalDistance","Branta canadensis",30.5,"Branta","North","Terrestrial","Latitudinal","Centroid",1.9,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",417,2069,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",417,-0.0869074036269705,"Branta canadensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","movement study","Birds"
"MaxDispersalDistance","Vireo griseus",20,"Vireo","North","Terrestrial","Latitudinal","Centroid",-1.03,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",436,6465,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",436,-0.307773223531343,"Vireo griseus","Animalia","Chordata","Aves","Passeriformes","Vireonidae","natal dispersal","Birds"
"MaxDispersalDistance","Vireo griseus",20,"Vireo","North","Terrestrial","Latitudinal","Centroid",-1.03,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",436,6465,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",436,-0.307773223531343,"Vireo griseus","Animalia","Chordata","Aves","Passeriformes","Vireonidae","movement study","Birds"
"MaxDispersalDistance","Passerculus sandwichensis",1.6,"Passerculus","North","Terrestrial","Latitudinal","Centroid",-4.04,NA,1.019699697,"km/year",10.95786,0.16097585847532,"ABUND","MULT","COARSE","YES","LOW",254,1975,6.72705177088108,"endo",10,"A10_P1",439,2820,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","(99,254]",439,-1.27970071353753,"Passerculus sandwichensis","Animalia","Chordata","Aves","Passeriformes","Emberizidae","natal dispersal","Birds"
