publi_name,kingdom,phylum,class,order,family,genus,SpeciesChecked,temp,Locomotion_mode,Locomotion_secondary,Mobility,order_common_name
Notolabrus_tetricus,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Notolabrus,Notolabrus tetricus,ectotherm,swimming,NA,mobile,fish
Olisthops_cyanomelas,Animalia,Chordata,Actinopterygii,Labriformes,Odacidae,Olisthops,Olisthops cyanomelas,ectotherm,swimming,NA,mobile,fish
Ophthalmolepis_lineolata,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Ophthalmolepis,Ophthalmolepis lineolata,ectotherm,swimming,NA,mobile,fish
Pictilabrus_laticlavius,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Pictilabrus,Pictilabrus laticlavius,ectotherm,swimming,NA,mobile,fish
Symphodus_cinereus,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Symphodus,Symphodus cinereus,ectotherm,swimming,NA,mobile,fish
Symphodus_roissali,Animalia,Chordata,Actinopterygii,Labriformes,Labridae,Symphodus,Symphodus roissali,ectotherm,swimming,NA,mobile,fish
Trachipterus_altivelis,Animalia,Chordata,Actinopterygii,Lampriformes,Trachipteridae,Trachipterus,Trachipterus altivelis,ectotherm,swimming,NA,mobile,fish
Chaunax_pictus,Animalia,Chordata,Actinopterygii,Lophiiformes,Chaunacidae,Chaunax,Chaunax pictus,ectotherm,swimming,NA,mobile,fish
Halieutichthys_aculeatus,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Halieutichthys,Halieutichthys aculeatus,ectotherm,swimming,NA,mobile,fish
Lophius_americanus,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,Lophius americanus,ectotherm,swimming,NA,mobile,fish
Lophius_vomerinus,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,Lophius vomerinus,ectotherm,swimming,NA,mobile,fish
Liza_ramada,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Liza,Chelon ramada,ectotherm,swimming,NA,mobile,fish
Ceratoscopelus_townsendi,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Ceratoscopelus,Ceratoscopelus townsendi,ectotherm,swimming,NA,mobile,fish
Diaphus_theta,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,Diaphus theta,ectotherm,swimming,NA,mobile,fish
Diogenichthys_atlanticus,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diogenichthys,Diogenichthys atlanticus,ectotherm,swimming,NA,mobile,fish
Hygophum_reinhardtii,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Hygophum,Hygophum reinhardtii,ectotherm,swimming,NA,mobile,fish
Myctophum_nitidulum,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Myctophum,Myctophum nitidulum,ectotherm,swimming,NA,mobile,fish
Nannobrachium_ritteri,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Nannobrachium,Nannobrachium ritteri,ectotherm,swimming,NA,mobile,fish
Notolychnus_valdiviae,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Notolychnus,Notolychnus valdiviae,ectotherm,swimming,NA,mobile,fish
Notoscopelus_resplendens,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Notoscopelus,Notoscopelus resplendens,ectotherm,swimming,NA,mobile,fish
Protomyctophum_crockeri,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum crockeri,ectotherm,swimming,NA,mobile,fish
Stenobrachius_leucopsarus,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,Stenobrachius leucopsarus,ectotherm,swimming,NA,mobile,fish
Symbolophorus_boops,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus boops,ectotherm,swimming,NA,mobile,fish
Symbolophorus_californiensis,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Symbolophorus,Symbolophorus californiensis,ectotherm,swimming,NA,mobile,fish
Tarletonbeania_crenularis,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,Tarletonbeania crenularis,ectotherm,swimming,NA,mobile,fish
Triphoturus_mexicanus,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Triphoturus,Triphoturus mexicanus,ectotherm,swimming,NA,mobile,fish
Genypterus_capensis,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus,Genypterus capensis,ectotherm,swimming,NA,mobile,fish
Lepophidium_brevibarbe,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,Lepophidium,Lepophidium brevibarbe,ectotherm,swimming,NA,mobile,fish
Ophidion_scrippsae,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,Ophidion,Ophidion scrippsae,ectotherm,swimming,NA,mobile,fish
Selachophidium_guentheri,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,Selachophidium,Selachophidium guentheri,ectotherm,swimming,NA,mobile,fish
Mallotus_villosus,Animalia,Chordata,Actinopterygii,Osmeriformes,Salangidae,Mallotus,Mallotus villosus,ectotherm,swimming,NA,mobile,fish
Thaleichthys_pacificus,Animalia,Chordata,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,Thaleichthys pacificus,ectotherm,swimming,NA,mobile,fish
Epigonus_denticulatus,Animalia,Chordata,Actinopterygii,Pempheriformes,Epigonidae,Epigonus,Epigonus denticulatus,ectotherm,swimming,NA,mobile,fish
Pentaceropsis_recurvirostris,Animalia,Chordata,Actinopterygii,Pempheriformes,Pentacerotidae,Pentaceropsis,Pentaceropsis recurvirostris,ectotherm,swimming,NA,mobile,fish
Agonus_cataphractus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Agonus,Agonus cataphractus,ectotherm,swimming,NA,mobile,fish
Anarhichas_denticulatus,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,Anarhichas denticulatus,ectotherm,swimming,NA,mobile,fish
Anarhichas_lupus,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,Anarhichas lupus,ectotherm,swimming,NA,mobile,fish
Anarhichas_minor,Animalia,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarhichas,Anarhichas minor,ectotherm,swimming,NA,mobile,fish
Anoplopoma_fimbria,Animalia,Chordata,Actinopterygii,Perciformes,Anoplopomatidae,Anoplopoma,Anoplopoma fimbria,ectotherm,swimming,NA,mobile,fish
Arctoscopus_japonicus,Animalia,Chordata,Actinopterygii,Perciformes,Trichodontidae,Arctoscopus,Arctoscopus japonicus,ectotherm,swimming,NA,mobile,fish
Aspidophoroides_monopterygius,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Aspidophoroides,Aspidophoroides monopterygius,ectotherm,swimming,NA,mobile,fish
Atractoscion_aequidens,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Atractoscion,Atractoscion aequidens,ectotherm,swimming,NA,mobile,fish
Bathymaster_signatus,Animalia,Chordata,Actinopterygii,Perciformes,Bathymasteridae,Bathymaster,Bathymaster signatus,ectotherm,swimming,NA,mobile,fish
Bembrops_heterurus,Animalia,Chordata,Actinopterygii,Perciformes,Percophidae,Bembrops,Bembrops heterurus,ectotherm,swimming,NA,mobile,fish
Caesioperca_lepidoptera,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Caesioperca,Caesioperca lepidoptera,ectotherm,swimming,NA,mobile,fish
Caesioperca_rasor,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Caesioperca,Caesioperca rasor,ectotherm,swimming,NA,mobile,fish
Centropristis_philadelphica,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Centropristis,Centropristis philadelphica,ectotherm,swimming,NA,mobile,fish
Chelidonichthys_capensis,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Chelidonichthys,Chelidonichthys capensis,ectotherm,swimming,NA,mobile,fish
Chelidonichthys_lucerna,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Chelidonichthys,Chelidonichthys lucerna,ectotherm,swimming,NA,mobile,fish
Chromis_hypsilepis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Chromis hypsilepis,ectotherm,swimming,NA,mobile,fish
Chromis_punctipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Chromis punctipinnis,ectotherm,swimming,NA,mobile,fish
Congiopodus_spinifer,Animalia,Chordata,Actinopterygii,Perciformes,Congiopodidae,Congiopodus,Congiopodus spinifer,ectotherm,swimming,NA,mobile,fish
Cottunculus_microps,Animalia,Chordata,Actinopterygii,Perciformes,Psychrolutidae,Cottunculus,Cottunculus microps,ectotherm,swimming,NA,mobile,fish
Cyclopterus_lumpus,Animalia,Chordata,Actinopterygii,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,ectotherm,swimming,NA,mobile,fish
Dasycottus_setiger,Animalia,Chordata,Actinopterygii,Perciformes,Psychrolutidae,Dasycottus,Dasycottus setiger,ectotherm,swimming,NA,mobile,fish
Dentex_macropthalmus,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Dentex,Dentex macrophthalmus,ectotherm,swimming,NA,mobile,fish
Dicentrarchus_labrax,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,Dicentrarchus labrax,ectotherm,swimming,NA,mobile,fish
Dinolestes_lewini,Animalia,Chordata,Actinopterygii,Perciformes,Dinolestidae,Dinolestes,Dinolestes lewini,ectotherm,swimming,NA,mobile,fish
Diplectrum_bivittatum,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum bivittatum,ectotherm,swimming,NA,mobile,fish
Dotalabrus_aurantiacus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Dotalabrus,Dotalabrus aurantiacus,ectotherm,swimming,NA,mobile,fish
Echiichthys_vipera,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Echiichthys,Echiichthys vipera,ectotherm,swimming,NA,mobile,fish
Epinephelus_aeneus,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus aeneus,ectotherm,swimming,NA,mobile,fish
Eumesogrammus_praecisus,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Eumesogrammus,Eumesogrammus praecisus,ectotherm,swimming,NA,mobile,fish
Eumicrotremus_spinosus,Animalia,Chordata,Actinopterygii,Perciformes,Cyclopteridae,Eumicrotremus,Eumicrotremus spinosus,ectotherm,swimming,NA,mobile,fish
Eutrigla_gurnardus,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Eutrigla,Eutrigla gurnardus,ectotherm,swimming,NA,mobile,fish
Galeoides_decadactylus,Animalia,Chordata,Actinopterygii,Perciformes,Polynemidae,Galeoides,Galeoides decadactylus,ectotherm,swimming,NA,mobile,fish
Gasterosteus_aculeatus,Animalia,Chordata,Actinopterygii,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus,ectotherm,swimming,NA,mobile,fish
Gymnelus_viridis,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Gymnelus,Gymnelus viridis,ectotherm,swimming,NA,mobile,fish
Gymnocanthus_galeatus,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Gymnocanthus,Gymnocanthus galeatus,ectotherm,swimming,NA,mobile,fish
Helicolenus_dactylopterus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Helicolenus,Helicolenus dactylopterus,ectotherm,swimming,NA,mobile,fish
Hemilepidotus_jordani,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Hemilepidotus,Hemilepidotus jordani,ectotherm,swimming,NA,mobile,fish
Hemilepidotus_papilio,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Hemilepidotus,Hemilepidotus papilio,ectotherm,swimming,NA,mobile,fish
Hemitripterus_americanus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Hemitripterus,Hemitripterus americanus,ectotherm,swimming,NA,mobile,fish
Hemitripterus_bolini,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Hemitripterus,Hemitripterus bolini,ectotherm,swimming,NA,mobile,fish
Hexagrammos_decagrammus,Animalia,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos,Hexagrammos decagrammus,ectotherm,swimming,NA,mobile,fish
Icelus_spatula,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Icelus,Icelus spatula,ectotherm,swimming,NA,mobile,fish
Leiostomus_xanthurus,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Leiostomus,Leiostomus xanthurus,ectotherm,swimming,NA,mobile,fish
Lepidotrigla_microptera,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Lepidotrigla,Lepidotrigla microptera,ectotherm,swimming,NA,mobile,fish
Leptagonus_decagonus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Leptagonus,Leptagonus decagonus,ectotherm,swimming,NA,mobile,fish
Leptoclinus_maculatus,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Leptoclinus,Leptoclinus maculatus,ectotherm,swimming,NA,mobile,fish
Lumpenus_lampretaeformis,Animalia,Chordata,Actinopterygii,Perciformes,Stichaeidae,Lumpenus,Lumpenus lampretaeformis,ectotherm,swimming,NA,mobile,fish
Lutjanus_campechanus,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,Lutjanus campechanus,ectotherm,swimming,NA,mobile,fish
Lycodes_brevipes,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,Lycodes brevipes,ectotherm,swimming,NA,mobile,fish
Lycodes_cortezianus,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,Lycodes cortezianus,ectotherm,swimming,NA,mobile,fish
Lycodes_palearis,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,Lycodes palearis,ectotherm,swimming,NA,mobile,fish
Lycodes_raridens,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,Lycodes raridens,ectotherm,swimming,NA,mobile,fish
Lycodes_reticulatus,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,Lycodes,Lycodes reticulatus,ectotherm,swimming,NA,mobile,fish
Malacocottus_zonurus,Animalia,Chordata,Actinopterygii,Perciformes,Psychrolutidae,Malacocottus,Malacocottus zonurus,ectotherm,swimming,NA,mobile,fish
Mendosoma_allporti,Animalia,Chordata,Actinopterygii,Perciformes,Latridae,Mendosoma,Mendosoma lineatum,ectotherm,swimming,NA,mobile,fish
Micropogonias_undulatus,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,Micropogonias undulatus,ectotherm,swimming,NA,mobile,fish
Myoxocephalus_octodecemspinosus,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Myoxocephalus,Myoxocephalus octodecemspinosus,ectotherm,swimming,NA,mobile,fish
Myoxocephalus_scorpius,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Myoxocephalus,Myoxocephalus scorpius,ectotherm,swimming,NA,mobile,fish
Neosebastes_scorpaenoides,Animalia,Chordata,Actinopterygii,Perciformes,Neosebastidae,Neosebastes,Neosebastes scorpaenoides,ectotherm,swimming,NA,mobile,fish
Occella_dodecaedron,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Occella,Occella dodecaedron,ectotherm,swimming,NA,mobile,fish
Ophiodon_elongatus,Animalia,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Ophiodon,Ophiodon elongatus,ectotherm,swimming,NA,mobile,fish
Oxylebius_pictus,Animalia,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Oxylebius,Oxylebius pictus,ectotherm,swimming,NA,mobile,fish
Pagellus_bellotti,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Pagellus,Pagellus bellottii,ectotherm,swimming,NA,mobile,fish
Parma_microlepis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Parma,Parma microlepis,ectotherm,swimming,NA,mobile,fish
Pempheris_multiradiata,Animalia,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris,Pempheris multiradiata,ectotherm,swimming,NA,mobile,fish
Pleurogrammus_azonus,Animalia,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Pleurogrammus,Pleurogrammus azonus,ectotherm,swimming,NA,mobile,fish
Pleurogrammus_monopterygius,Animalia,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Pleurogrammus,Pleurogrammus monopterygius,ectotherm,swimming,NA,mobile,fish
Podothecus_accipenserinus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Podothecus,Podothecus accipenserinus,ectotherm,swimming,NA,mobile,fish
Podothecus_acipenserinus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Podothecus,Podothecus accipenserinus,ectotherm,swimming,NA,mobile,fish
Prionotus_carolinus,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Prionotus,Prionotus carolinus,ectotherm,swimming,NA,mobile,fish
Prionotus_stearnsi,Animalia,Chordata,Actinopterygii,Perciformes,Triglidae,Prionotus,Prionotus stearnsi,ectotherm,swimming,NA,mobile,fish
Pristipomoides_aquilonaris,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides,Pristipomoides aquilonaris,ectotherm,swimming,NA,mobile,fish
Pseudocaranx_georgianus,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,Pseudocaranx dentex,ectotherm,swimming,NA,mobile,fish
Pseudolabrus_psittaculus,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Pseudolabrus,Pseudolabrus rubicundus,ectotherm,swimming,NA,mobile,fish
Psuedotolithus_senegalensis,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus,NA,ectotherm,swimming,NA,mobile,fish
Pteroscion_peli,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pteroscion,Pteroscion peli,ectotherm,swimming,NA,mobile,fish
Pungitius_pungitius,Animalia,Chordata,Actinopterygii,Perciformes,Gasterosteidae,Pungitius,Pungitius pungitius,ectotherm,swimming,NA,mobile,fish
Leptagonus_frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Sarritor,Sarritor frenatus,ectotherm,swimming,NA,mobile,fish
Sarritor_frenatus,Animalia,Chordata,Actinopterygii,Perciformes,Agonidae,Sarritor,Sarritor frenatus,ectotherm,swimming,NA,mobile,fish
Scorpaena_notata,Animalia,Chordata,Actinopterygii,Perciformes,Scorpaenidae,Scorpaena,Scorpaena notata,ectotherm,swimming,NA,mobile,fish
Scorpaenichthys_marmoratus,Animalia,Chordata,Actinopterygii,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,ectotherm,swimming,NA,mobile,fish
Sebastes_alutus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes alutus,ectotherm,swimming,NA,mobile,fish
Sebastes_aurora,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes aurora,ectotherm,swimming,NA,mobile,fish
Sebastes_babcocki,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes babcocki,ectotherm,swimming,NA,mobile,fish
Sebastes_borealis,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes borealis,ectotherm,swimming,NA,mobile,fish
Sebastes_brevispinis,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes brevispinis,ectotherm,swimming,NA,mobile,fish
Sebastes_crameri,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes crameri,ectotherm,swimming,NA,mobile,fish
Sebastes_diploproa,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes diploproa,ectotherm,swimming,NA,mobile,fish
Sebastes_elongatus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes elongatus,ectotherm,swimming,NA,mobile,fish
Sebastes_entomelas,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes entomelas,ectotherm,swimming,NA,mobile,fish
Sebastes_flavidus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes flavidus,ectotherm,swimming,NA,mobile,fish
Sebastes_goodei,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes goodei,ectotherm,swimming,NA,mobile,fish
Sebastes_helvomaculatus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes helvomaculatus,ectotherm,swimming,NA,mobile,fish
Sebastes_jordani,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes jordani,ectotherm,swimming,NA,mobile,fish
Sebastes_mentella,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes mentella,ectotherm,swimming,NA,mobile,fish
Sebastes_paucispinis,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes paucispinis,ectotherm,swimming,NA,mobile,fish
Sebastes_pinniger,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes pinniger,ectotherm,swimming,NA,mobile,fish
Sebastes_polyspinis,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes polyspinis,ectotherm,swimming,NA,mobile,fish
Sebastes_proriger,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes proriger,ectotherm,swimming,NA,mobile,fish
Sebastes_ruberrimus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes ruberrimus,ectotherm,swimming,NA,mobile,fish
Sebastes_saxicola,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes saxicola,ectotherm,swimming,NA,mobile,fish
Sebastes_variegatus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes variegatus,ectotherm,swimming,NA,mobile,fish
Sebastes_zacentrus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastes,Sebastes zacentrus,ectotherm,swimming,NA,mobile,fish
Sebastolobus_alascanus,Animalia,Chordata,Actinopterygii,Perciformes,Sebastidae,Sebastolobus,Sebastolobus alascanus,ectotherm,swimming,NA,mobile,fish
Serranus_atrobranchus,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Serranus,Serranus atrobranchus,ectotherm,swimming,NA,mobile,fish
Siphamia_cephalotes,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,Siphamia,Siphamia cephalotes,ectotherm,swimming,NA,mobile,fish
Sphyraena_argentea,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,Sphyraena argentea,ectotherm,swimming,NA,mobile,fish
Sphyraena_sphyraena,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,Sphyraena sphyraena,ectotherm,swimming,NA,mobile,fish
Thyristes_atun,Animalia,Chordata,Actinopterygii,Perciformes,Gempylidae,Thyrsites,Thyrsites atun,ectotherm,swimming,NA,mobile,fish
